symbol,event_date,split_ratio,category,window,stock_ret_pct,bench_ret_pct,car_pct
RUSHB,2007-10-11,1.5,other,1,0.0,0.0,0.0
RUSHB,2007-10-11,1.5,other,5,-3.1056,-1.6923,-1.4133
RUSHB,2007-10-11,1.5,other,21,-5.4348,-7.1544,1.7196
RUSHB,2007-10-11,1.5,other,63,-2.795,-9.8764,7.0814
RUSHB,2007-10-11,1.5,other,126,-11.1801,-14.0938,2.9137
RUSHB,2007-10-11,1.5,other,252,-45.9627,-42.192,-3.7708
JACK,2007-10-16,2.0,2-for-1,-5,10.23,1.7568,8.4732
JACK,2007-10-16,2.0,2-for-1,1,0.0,0.0,0.0
JACK,2007-10-16,2.0,2-for-1,5,3.1127,-1.6154,4.7281
JACK,2007-10-16,2.0,2-for-1,21,-14.0268,-4.2654,-9.7614
JACK,2007-10-16,2.0,2-for-1,63,-21.71,-10.7179,-10.9922
JACK,2007-10-16,2.0,2-for-1,126,-14.3026,-10.2369,-4.0657
JACK,2007-10-16,2.0,2-for-1,252,-47.8723,-40.4029,-7.4694
CTSH,2007-10-17,2.0,2-for-1,-5,2.2234,1.2796,0.9438
CTSH,2007-10-17,2.0,2-for-1,1,0.0,0.0,0.0
CTSH,2007-10-17,2.0,2-for-1,5,-6.3107,-1.4391,-4.8716
CTSH,2007-10-17,2.0,2-for-1,21,-25.6203,-5.301,-20.3193
CTSH,2007-10-17,2.0,2-for-1,63,-35.2211,-12.7152,-22.506
CTSH,2007-10-17,2.0,2-for-1,126,-25.9439,-8.9626,-16.9813
CTSH,2007-10-17,2.0,2-for-1,252,-56.4725,-37.6901,-18.7824
DKS,2007-10-22,2.0,2-for-1,-5,3.1208,2.9756,0.1452
DKS,2007-10-22,2.0,2-for-1,1,0.0,0.0,0.0
DKS,2007-10-22,2.0,2-for-1,5,1.2335,1.5681,-0.3346
DKS,2007-10-22,2.0,2-for-1,21,-6.696,-4.6859,-2.0101
DKS,2007-10-22,2.0,2-for-1,63,-3.9648,-11.3274,7.3626
DKS,2007-10-22,2.0,2-for-1,126,-20.0,-8.311,-11.689
DKS,2007-10-22,2.0,2-for-1,252,-51.1013,-35.4949,-15.6064
EPAC,2007-11-09,2.0,2-for-1,-5,3.018,4.1663,-1.1482
EPAC,2007-11-09,2.0,2-for-1,1,0.0,0.0,0.0
EPAC,2007-11-09,2.0,2-for-1,5,-5.7577,1.4514,-7.2091
EPAC,2007-11-09,2.0,2-for-1,21,-1.5818,2.9223,-4.504
EPAC,2007-11-09,2.0,2-for-1,63,-14.5524,-5.562,-8.9903
EPAC,2007-11-09,2.0,2-for-1,126,6.2006,-1.2371,7.4377
EPAC,2007-11-09,2.0,2-for-1,252,-45.3338,-34.1711,-11.1627
TEN,2007-11-15,2.0,2-for-1,-5,2.7634,1.1157,1.6477
TEN,2007-11-15,2.0,2-for-1,1,0.0,0.0,0.0
TEN,2007-11-15,2.0,2-for-1,5,2.6197,-1.1426,3.7623
TEN,2007-11-15,2.0,2-for-1,21,10.5053,-0.4897,10.995
TEN,2007-11-15,2.0,2-for-1,63,0.758,-6.5482,7.3062
TEN,2007-11-15,2.0,2-for-1,126,11.8617,-0.8737,12.7354
TEN,2007-11-15,2.0,2-for-1,252,-33.0186,-39.3279,6.3093
TNP,2007-11-15,2.0,2-for-1,-5,2.7671,1.1157,1.6514
TNP,2007-11-15,2.0,2-for-1,1,0.0,0.0,0.0
TNP,2007-11-15,2.0,2-for-1,5,2.6068,-1.1426,3.7494
TNP,2007-11-15,2.0,2-for-1,21,10.4969,-0.4897,10.9866
TNP,2007-11-15,2.0,2-for-1,63,0.7564,-6.5482,7.3047
TNP,2007-11-15,2.0,2-for-1,126,11.8585,-0.8737,12.7322
TNP,2007-11-15,2.0,2-for-1,252,-33.0269,-39.3279,6.301
CRS,2007-11-16,2.0,2-for-1,-5,-0.1569,-0.4417,0.2848
CRS,2007-11-16,2.0,2-for-1,1,0.0,0.0,0.0
CRS,2007-11-16,2.0,2-for-1,5,-0.1837,-1.9572,1.7734
CRS,2007-11-16,2.0,2-for-1,21,4.41,1.4703,2.9397
CRS,2007-11-16,2.0,2-for-1,63,-6.4108,-4.9562,-1.4546
CRS,2007-11-16,2.0,2-for-1,126,-10.1062,-0.2824,-9.8238
CRS,2007-11-16,2.0,2-for-1,252,-76.6639,-39.2892,-37.3748
D,2007-11-20,2.0,2-for-1,-5,-1.9275,2.3807,-4.3082
D,2007-11-20,2.0,2-for-1,1,0.0,0.0,0.0
D,2007-11-20,2.0,2-for-1,5,2.5322,3.8534,-1.3211
D,2007-11-20,2.0,2-for-1,21,3.8674,3.6162,0.2512
D,2007-11-20,2.0,2-for-1,63,-7.7808,-3.7645,-4.0164
D,2007-11-20,2.0,2-for-1,126,2.9006,-0.5138,3.4143
D,2007-11-20,2.0,2-for-1,252,-21.6851,-41.2509,19.5658
IDXX,2007-11-27,2.0,2-for-1,-5,5.7773,0.8346,4.9427
IDXX,2007-11-27,2.0,2-for-1,1,0.0,0.0,0.0
IDXX,2007-11-27,2.0,2-for-1,5,-1.5761,-0.5233,-1.0528
IDXX,2007-11-27,2.0,2-for-1,21,-2.2821,0.8943,-3.1764
IDXX,2007-11-27,2.0,2-for-1,63,-6.0745,-6.4789,0.4044
IDXX,2007-11-27,2.0,2-for-1,126,-16.4177,-3.8721,-12.5455
IDXX,2007-11-27,2.0,2-for-1,252,-51.8306,-40.548,-11.2826
DE,2007-12-04,2.0,2-for-1,-5,-8.1768,-2.5918,-5.585
DE,2007-12-04,2.0,2-for-1,1,0.0,0.0,0.0
DE,2007-12-04,2.0,2-for-1,5,-3.9451,-0.6114,-3.3336
DE,2007-12-04,2.0,2-for-1,21,1.5014,-4.5339,6.0353
DE,2007-12-04,2.0,2-for-1,63,-0.9104,-11.4665,10.5561
DE,2007-12-04,2.0,2-for-1,126,-6.261,-4.421,-1.8399
DE,2007-12-04,2.0,2-for-1,252,-61.4758,-40.0809,-21.3949
LKQ,2007-12-04,2.0,2-for-1,-5,-0.4479,-2.5918,2.1439
LKQ,2007-12-04,2.0,2-for-1,1,0.0,0.0,0.0
LKQ,2007-12-04,2.0,2-for-1,5,-6.3715,-0.6114,-5.7601
LKQ,2007-12-04,2.0,2-for-1,21,-2.4838,-4.5339,2.0501
LKQ,2007-12-04,2.0,2-for-1,63,6.0475,-11.4665,17.514
LKQ,2007-12-04,2.0,2-for-1,126,-7.1274,-4.421,-2.7064
LKQ,2007-12-04,2.0,2-for-1,252,-56.4795,-40.0809,-16.3986
ROL,2007-12-11,1.5,other,-5,1.7241,-1.0411,2.7652
ROL,2007-12-11,1.5,other,1,0.0,0.0,0.0
ROL,2007-12-11,1.5,other,5,1.6779,-2.3428,4.0207
ROL,2007-12-11,1.5,other,21,-4.698,-5.6789,0.981
ROL,2007-12-11,1.5,other,63,-8.7248,-11.3954,2.6705
ROL,2007-12-11,1.5,other,126,-22.8188,-9.0619,-13.7568
ROL,2007-12-11,1.5,other,252,-15.4362,-38.3938,22.9575
NVO,2007-12-17,2.0,2-for-1,-5,8.0412,4.8244,3.2168
NVO,2007-12-17,2.0,2-for-1,1,0.0,0.0,0.0
NVO,2007-12-17,2.0,2-for-1,5,5.567,2.8404,2.7266
NVO,2007-12-17,2.0,2-for-1,21,-5.567,-8.0415,2.4744
NVO,2007-12-17,2.0,2-for-1,63,7.8351,-10.191,18.026
NVO,2007-12-17,2.0,2-for-1,126,2.0619,-7.0243,9.0861
NVO,2007-12-17,2.0,2-for-1,252,-13.8144,-35.678,21.8635
BWA,2007-12-18,2.0,2-for-1,-5,1.5571,1.3914,0.1657
BWA,2007-12-18,2.0,2-for-1,1,0.0,0.0,0.0
BWA,2007-12-18,2.0,2-for-1,5,5.8173,3.0611,2.7562
BWA,2007-12-18,2.0,2-for-1,21,-5.8173,-8.9915,3.1741
BWA,2007-12-18,2.0,2-for-1,63,-9.4241,-8.5213,-0.9028
BWA,2007-12-18,2.0,2-for-1,126,7.2717,-6.9091,14.1808
BWA,2007-12-18,2.0,2-for-1,252,-53.5777,-36.3017,-17.276
KMT,2007-12-19,2.0,2-for-1,-5,6.2044,2.399,3.8054
KMT,2007-12-19,2.0,2-for-1,1,0.0,0.0,0.0
KMT,2007-12-19,2.0,2-for-1,5,1.4045,1.1252,0.2793
KMT,2007-12-19,2.0,2-for-1,21,-25.1605,-10.4796,-14.6809
KMT,2007-12-19,2.0,2-for-1,63,-21.4286,-7.2852,-14.1434
KMT,2007-12-19,2.0,2-for-1,126,-5.8186,-8.9921,3.1735
KMT,2007-12-19,2.0,2-for-1,252,-44.061,-37.885,-6.176
SNV,2008-01-02,2.272727272727273,other,-5,-0.5835,2.9689,-3.5523
SNV,2008-01-02,2.272727272727273,other,1,0.0,0.0,0.0
SNV,2008-01-02,2.272727272727273,other,5,1.4434,-3.0953,4.5386
SNV,2008-01-02,2.272727272727273,other,21,21.8744,-3.6432,25.5175
SNV,2008-01-02,2.272727272727273,other,63,4.1065,-4.9217,9.0282
SNV,2008-01-02,2.272727272727273,other,126,-12.1976,-12.0254,-0.1722
SNV,2008-01-02,2.272727272727273,other,252,-21.4678,-36.2011,14.7333
CMI,2008-01-03,2.0,2-for-1,-5,3.012,3.2395,-0.2274
CMI,2008-01-03,2.0,2-for-1,1,0.0,0.0,0.0
CMI,2008-01-03,2.0,2-for-1,5,-10.9831,-0.0197,-10.9634
CMI,2008-01-03,2.0,2-for-1,21,-15.5402,-2.4732,-13.067
CMI,2008-01-03,2.0,2-for-1,63,-12.4936,-2.6505,-9.8431
CMI,2008-01-03,2.0,2-for-1,126,4.7363,-9.7251,14.4614
CMI,2008-01-03,2.0,2-for-1,252,-49.8208,-32.6338,-17.187
PEG,2008-02-05,2.0,2-for-1,-5,0.812,1.3288,-0.5168
PEG,2008-02-05,2.0,2-for-1,1,0.0,0.0,0.0
PEG,2008-02-05,2.0,2-for-1,5,1.3225,1.4652,-0.1427
PEG,2008-02-05,2.0,2-for-1,21,-0.9812,-1.4966,0.5154
PEG,2008-02-05,2.0,2-for-1,63,-6.1433,7.2946,-13.438
PEG,2008-02-05,2.0,2-for-1,126,-11.1348,-2.5641,-8.5707
PEG,2008-02-05,2.0,2-for-1,252,-29.6928,-35.8556,6.1627
SID,2008-02-11,3.0,3-for-1,-5,0.303,3.0398,-2.7367
SID,2008-02-11,3.0,3-for-1,1,0.0,0.0,0.0
SID,2008-02-11,3.0,3-for-1,5,14.456,0.392,14.0641
SID,2008-02-11,3.0,3-for-1,21,11.9225,-2.6921,14.6146
SID,2008-02-11,3.0,3-for-1,63,46.7958,4.5591,42.2368
SID,2008-02-11,3.0,3-for-1,126,0.4471,-2.2073,2.6544
SID,2008-02-11,3.0,3-for-1,252,-49.9255,-36.9572,-12.9683
WWD,2008-02-15,2.0,2-for-1,-5,-5.2255,-1.525,-3.7005
WWD,2008-02-15,2.0,2-for-1,1,0.0,0.0,0.0
WWD,2008-02-15,2.0,2-for-1,5,-0.9646,1.3357,-2.3003
WWD,2008-02-15,2.0,2-for-1,21,-8.1815,-1.3973,-6.7842
WWD,2008-02-15,2.0,2-for-1,63,27.7599,5.7844,21.9755
WWD,2008-02-15,2.0,2-for-1,126,46.9453,-2.9898,49.9352
WWD,2008-02-15,2.0,2-for-1,252,-41.5148,-40.1418,-1.373
NJR,2008-03-04,1.5,other,-5,2.5552,4.0415,-1.4863
NJR,2008-03-04,1.5,other,1,0.0,0.0,0.0
NJR,2008-03-04,1.5,other,5,-0.9445,-0.9156,-0.0289
NJR,2008-03-04,1.5,other,21,3.778,2.9133,0.8647
NJR,2008-03-04,1.5,other,63,7.9103,3.6937,4.2166
NJR,2008-03-04,1.5,other,126,20.307,-3.4024,23.7093
NJR,2008-03-04,1.5,other,252,10.2715,-45.115,55.3865
SWN,2008-03-26,2.0,2-for-1,-5,-1.611,-0.1664,-1.4445
SWN,2008-03-26,2.0,2-for-1,1,0.0,0.0,0.0
SWN,2008-03-26,2.0,2-for-1,5,9.1636,2.9531,6.2104
SWN,2008-03-26,2.0,2-for-1,21,15.5904,4.1741,11.4163
SWN,2008-03-26,2.0,2-for-1,63,45.2337,-0.6992,45.9329
SWN,2008-03-26,2.0,2-for-1,126,7.6876,-9.7464,17.434
SWN,2008-03-26,2.0,2-for-1,252,4.2435,-37.0448,41.2883
SQM,2008-03-31,10.0,5-for-1+,-5,-6.2971,2.0787,-8.3758
SQM,2008-03-31,10.0,5-for-1+,1,0.0,0.0,0.0
SQM,2008-03-31,10.0,5-for-1+,5,18.1575,0.2535,17.904
SQM,2008-03-31,10.0,5-for-1+,21,18.0908,1.8053,16.2855
SQM,2008-03-31,10.0,5-for-1+,63,99.0654,-6.1866,105.252
SQM,2008-03-31,10.0,5-for-1+,126,15.0868,-10.5882,25.675
SQM,2008-03-31,10.0,5-for-1+,252,13.2844,-40.8114,54.0957
STLD,2008-03-31,2.0,2-for-1,-5,2.0334,2.0787,-0.0453
STLD,2008-03-31,2.0,2-for-1,1,0.0,0.0,0.0
STLD,2008-03-31,2.0,2-for-1,5,8.775,0.2535,8.5214
STLD,2008-03-31,2.0,2-for-1,21,0.695,1.8053,-1.1102
STLD,2008-03-31,2.0,2-for-1,63,12.0765,-6.1866,18.2631
STLD,2008-03-31,2.0,2-for-1,126,-42.3545,-10.5882,-31.7662
STLD,2008-03-31,2.0,2-for-1,252,-75.152,-40.8114,-34.3407
HRC,2008-04-01,1.8635855385762206,other,1,0.0,0.0,0.0
HRC,2008-04-01,1.8635855385762206,other,5,-1.619,0.0912,-1.7102
HRC,2008-04-01,1.8635855385762206,other,21,-5.384,1.1453,-6.5294
HRC,2008-04-01,1.8635855385762206,other,63,1.5813,-5.9092,7.4905
HRC,2008-04-01,1.8635855385762206,other,126,12.5753,-17.6363,30.2116
HRC,2008-04-01,1.8635855385762206,other,252,-62.7636,-40.3,-22.4635
HOLX,2008-04-03,2.0,2-for-1,-5,-4.6287,-3.1139,-1.5148
HOLX,2008-04-03,2.0,2-for-1,1,0.0,0.0,0.0
HOLX,2008-04-03,2.0,2-for-1,5,-2.1143,-0.6377,-1.4767
HOLX,2008-04-03,2.0,2-for-1,21,-24.5127,3.3704,-27.8832
HOLX,2008-04-03,2.0,2-for-1,63,-27.2547,-7.3684,-19.8863
HOLX,2008-04-03,2.0,2-for-1,126,-39.0155,-14.3016,-24.7139
HOLX,2008-04-03,2.0,2-for-1,252,-54.8728,-37.4494,-17.4234
BBD,2008-04-16,1.5,other,-5,-3.4921,-0.7492,-2.7428
BBD,2008-04-16,1.5,other,1,0.0,0.0,0.0
BBD,2008-04-16,1.5,other,5,-0.6098,0.4954,-1.1052
BBD,2008-04-16,1.5,other,21,6.0976,4.0036,2.0939
BBD,2008-04-16,1.5,other,63,-3.0488,-9.0992,6.0504
BBD,2008-04-16,1.5,other,126,-37.5,-26.3573,-11.1427
BBD,2008-04-16,1.5,other,252,-41.7683,-35.2239,-6.5444
RBA,2008-04-28,3.0,3-for-1,-5,-2.4549,-0.774,-1.6809
RBA,2008-04-28,3.0,3-for-1,1,0.0,0.0,0.0
RBA,2008-04-28,3.0,3-for-1,5,10.0975,1.2552,8.8423
RBA,2008-04-28,3.0,3-for-1,21,9.5238,0.1594,9.3644
RBA,2008-04-28,3.0,3-for-1,63,3.4997,-10.6595,14.1592
RBA,2008-04-28,3.0,3-for-1,126,-30.35,-36.7404,6.3904
RBA,2008-04-28,3.0,3-for-1,252,-12.9088,-36.8599,23.9512
PBR,2008-05-08,2.0,2-for-1,-5,-4.4196,1.4038,-5.8234
PBR,2008-05-08,2.0,2-for-1,1,0.0,0.0,0.0
PBR,2008-05-08,2.0,2-for-1,5,5.701,2.6135,3.0875
PBR,2008-05-08,2.0,2-for-1,21,6.8063,-1.6459,8.4522
PBR,2008-05-08,2.0,2-for-1,63,-19.3136,-8.0998,-11.2138
PBR,2008-05-08,2.0,2-for-1,126,-58.1152,-30.005,-28.1102
PBR,2008-05-08,2.0,2-for-1,252,-35.2531,-31.3017,-3.9513
PBR-A,2008-05-08,2.0,2-for-1,-5,-3.9082,1.4038,-5.3121
PBR-A,2008-05-08,2.0,2-for-1,1,0.0,0.0,0.0
PBR-A,2008-05-08,2.0,2-for-1,5,5.6161,2.6135,3.0026
PBR-A,2008-05-08,2.0,2-for-1,21,7.7955,-1.6459,9.4414
PBR-A,2008-05-08,2.0,2-for-1,63,-20.9556,-8.0998,-12.8558
PBR-A,2008-05-08,2.0,2-for-1,126,-59.2624,-30.005,-29.2574
PBR-A,2008-05-08,2.0,2-for-1,252,-38.3068,-31.3017,-7.005
CLF,2008-05-16,2.0,2-for-1,-5,-7.8199,-2.6321,-5.1878
CLF,2008-05-16,2.0,2-for-1,1,0.0,0.0,0.0
CLF,2008-05-16,2.0,2-for-1,5,-0.013,-3.7776,3.7646
CLF,2008-05-16,2.0,2-for-1,21,11.1082,-5.2305,16.3388
CLF,2008-05-16,2.0,2-for-1,63,0.8944,-8.5432,9.4376
CLF,2008-05-16,2.0,2-for-1,126,-76.4614,-35.5773,-40.8841
CLF,2008-05-16,2.0,2-for-1,252,-75.0227,-34.5409,-40.4818
MTL,2008-05-20,3.0,3-for-1,-5,180.2804,-0.996,181.2764
MTL,2008-05-20,3.0,3-for-1,1,0.0,0.0,0.0
MTL,2008-05-20,3.0,3-for-1,5,1.4062,-0.1291,1.5353
MTL,2008-05-20,3.0,3-for-1,21,-1.1781,-3.6356,2.4575
MTL,2008-05-20,3.0,3-for-1,63,-51.1544,-8.503,-42.6514
MTL,2008-05-20,3.0,3-for-1,126,-90.2803,-38.065,-52.2153
MTL,2008-05-20,3.0,3-for-1,252,-82.5843,-33.4062,-49.1781
SU,2008-05-27,2.0,2-for-1,-5,0.7104,3.1678,-2.4573
SU,2008-05-27,2.0,2-for-1,1,0.0,0.0,0.0
SU,2008-05-27,2.0,2-for-1,5,-4.466,-0.8753,-3.5907
SU,2008-05-27,2.0,2-for-1,21,-13.932,-4.9035,-9.0285
SU,2008-05-27,2.0,2-for-1,63,-18.6165,-8.3648,-10.2517
SU,2008-05-27,2.0,2-for-1,126,-76.335,-42.3016,-34.0334
SU,2008-05-27,2.0,2-for-1,252,-51.8204,-33.9367,-17.8836
UNP,2008-05-29,2.0,2-for-1,-5,-4.7258,-0.3662,-4.3596
UNP,2008-05-29,2.0,2-for-1,1,0.0,0.0,0.0
UNP,2008-05-29,2.0,2-for-1,5,-0.4577,0.3159,-0.7737
UNP,2008-05-29,2.0,2-for-1,21,-10.0704,-8.6781,-1.3924
UNP,2008-05-29,2.0,2-for-1,63,0.4225,-7.8882,8.3108
UNP,2008-05-29,2.0,2-for-1,126,-38.8732,-38.3059,-0.5674
UNP,2008-05-29,2.0,2-for-1,252,-38.6972,-32.3329,-6.3643
ERIC,2008-06-10,2.0,2-for-1,-5,12.0332,1.5799,10.4533
ERIC,2008-06-10,2.0,2-for-1,1,0.0,0.0,0.0
ERIC,2008-06-10,2.0,2-for-1,5,3.5112,1.2103,2.3009
ERIC,2008-06-10,2.0,2-for-1,21,-5.7584,-5.9791,0.2207
ERIC,2008-06-10,2.0,2-for-1,63,-13.764,-7.5411,-6.2229
ERIC,2008-06-10,2.0,2-for-1,126,-34.4101,-31.3231,-3.0871
ERIC,2008-06-10,2.0,2-for-1,252,-20.0843,-27.6715,7.5872
SF,2008-06-13,1.5,other,-5,-5.9908,0.1018,-6.0926
SF,2008-06-13,1.5,other,1,0.0,0.0,0.0
SF,2008-06-13,1.5,other,5,-6.0567,-2.9292,-3.1275
SF,2008-06-13,1.5,other,21,-12.049,-10.7404,-1.3085
SF,2008-06-13,1.5,other,63,6.3144,-6.9772,13.2917
SF,2008-06-13,1.5,other,126,3.866,-34.7437,38.6097
SF,2008-06-13,1.5,other,252,14.3686,-30.0142,44.3828
VTI,2008-06-18,2.0,2-for-1,-5,-0.4688,-0.2271,-0.2418
VTI,2008-06-18,2.0,2-for-1,1,0.0,0.0,0.0
VTI,2008-06-18,2.0,2-for-1,5,-1.7273,-1.4432,-0.2841
VTI,2008-06-18,2.0,2-for-1,21,-6.3808,-5.8035,-0.5773
VTI,2008-06-18,2.0,2-for-1,63,-13.1274,-12.8131,-0.3143
VTI,2008-06-18,2.0,2-for-1,126,-32.5137,-30.904,-1.6097
VTI,2008-06-18,2.0,2-for-1,252,-30.0752,-29.5846,-0.4906
VWO,2008-06-18,2.0,2-for-1,-5,-1.6578,-0.2271,-1.4308
VWO,2008-06-18,2.0,2-for-1,1,0.0,0.0,0.0
VWO,2008-06-18,2.0,2-for-1,5,-1.4108,-1.4432,0.0323
VWO,2008-06-18,2.0,2-for-1,21,-7.0877,-5.8035,-1.2841
VWO,2008-06-18,2.0,2-for-1,63,-33.8596,-12.8131,-21.0465
VWO,2008-06-18,2.0,2-for-1,126,-45.7508,-30.904,-14.8467
VWO,2008-06-18,2.0,2-for-1,252,-32.5495,-29.5846,-2.965
VXF,2008-06-18,2.0,2-for-1,-5,-1.6117,-0.2271,-1.3847
VXF,2008-06-18,2.0,2-for-1,1,0.0,0.0,0.0
VXF,2008-06-18,2.0,2-for-1,5,-2.8467,-1.4432,-1.4036
VXF,2008-06-18,2.0,2-for-1,21,-8.1022,-5.8035,-2.2987
VXF,2008-06-18,2.0,2-for-1,63,-14.4526,-12.8131,-1.6394
VXF,2008-06-18,2.0,2-for-1,126,-39.6594,-30.904,-8.7553
VXF,2008-06-18,2.0,2-for-1,252,-32.6521,-29.5846,-3.0675
GGB,2008-06-20,2.0,2-for-1,-5,0.3895,2.9547,-2.5653
GGB,2008-06-20,2.0,2-for-1,1,0.0,0.0,0.0
GGB,2008-06-20,2.0,2-for-1,5,-2.8713,-2.989,0.1177
GGB,2008-06-20,2.0,2-for-1,21,-9.901,-3.0205,-6.8805
GGB,2008-06-20,2.0,2-for-1,63,-39.505,-5.0341,-34.4709
GGB,2008-06-20,2.0,2-for-1,126,-71.4851,-31.6833,-39.8019
GGB,2008-06-20,2.0,2-for-1,252,-59.4059,-30.2465,-29.1595
SCCO,2008-07-10,3.0,3-for-1,-5,1.2266,0.6931,0.5335
SCCO,2008-07-10,3.0,3-for-1,1,0.0,0.0,0.0
SCCO,2008-07-10,3.0,3-for-1,5,-6.3844,1.0909,-7.4753
SCCO,2008-07-10,3.0,3-for-1,21,-28.6645,4.464,-33.1285
SCCO,2008-07-10,3.0,3-for-1,63,-60.3909,-20.806,-39.5849
SCCO,2008-07-10,3.0,3-for-1,126,-44.43,-25.4592,-18.9708
SCCO,2008-07-10,3.0,3-for-1,252,-38.241,-27.0622,-11.1788
FLR,2008-07-17,2.0,2-for-1,-5,1.1306,0.0881,1.0425
FLR,2008-07-17,2.0,2-for-1,1,0.0,0.0,0.0
FLR,2008-07-17,2.0,2-for-1,5,-6.6112,-0.3721,-6.2391
FLR,2008-07-17,2.0,2-for-1,21,-15.2997,3.3268,-18.6264
FLR,2008-07-17,2.0,2-for-1,63,-58.1008,-28.1353,-29.9656
FLR,2008-07-17,2.0,2-for-1,126,-47.9185,-32.0749,-15.8437
FLR,2008-07-17,2.0,2-for-1,252,-40.722,-23.2655,-17.4566
BVN,2008-07-23,2.0,2-for-1,-5,4.8255,-3.2914,8.1169
BVN,2008-07-23,2.0,2-for-1,1,0.0,0.0,0.0
BVN,2008-07-23,2.0,2-for-1,5,-7.6099,2.4055,-10.0155
BVN,2008-07-23,2.0,2-for-1,21,-21.912,1.8234,-23.7354
BVN,2008-07-23,2.0,2-for-1,63,-51.1281,-23.1876,-27.9405
BVN,2008-07-23,2.0,2-for-1,126,-43.8241,-33.1503,-10.6738
BVN,2008-07-23,2.0,2-for-1,252,-15.9082,-20.0901,4.1818
EEM,2008-07-24,3.0,3-for-1,-5,3.2443,-0.2526,3.497
EEM,2008-07-24,3.0,3-for-1,1,0.0,0.0,0.0
EEM,2008-07-24,3.0,3-for-1,5,0.3693,1.0657,-0.6964
EEM,2008-07-24,3.0,3-for-1,21,-5.673,3.318,-8.991
EEM,2008-07-24,3.0,3-for-1,63,-49.5133,-27.3456,-22.1676
EEM,2008-07-24,3.0,3-for-1,126,-47.0963,-32.8499,-14.2464
EEM,2008-07-24,3.0,3-for-1,252,-15.0386,-19.7429,4.7043
EPP,2008-07-24,3.0,3-for-1,-5,-1.3363,-0.2526,-1.0837
EPP,2008-07-24,3.0,3-for-1,1,0.0,0.0,0.0
EPP,2008-07-24,3.0,3-for-1,5,-2.7318,1.0657,-3.7975
EPP,2008-07-24,3.0,3-for-1,21,-8.6431,3.318,-11.961
EPP,2008-07-24,3.0,3-for-1,63,-43.0811,-27.3456,-15.7354
EPP,2008-07-24,3.0,3-for-1,126,-48.6341,-32.8499,-15.7842
EPP,2008-07-24,3.0,3-for-1,252,-19.9283,-19.7429,-0.1854
EZA,2008-07-24,2.0,2-for-1,-5,6.376,-0.2526,6.6286
EZA,2008-07-24,2.0,2-for-1,1,0.0,0.0,0.0
EZA,2008-07-24,2.0,2-for-1,5,5.1953,1.0657,4.1296
EZA,2008-07-24,2.0,2-for-1,21,-2.0423,3.318,-5.3602
EZA,2008-07-24,2.0,2-for-1,63,-52.0602,-27.3456,-24.7146
EZA,2008-07-24,2.0,2-for-1,126,-38.9466,-32.8499,-6.0967
EZA,2008-07-24,2.0,2-for-1,252,-3.0097,-19.7429,16.7332
FXI,2008-07-24,3.0,3-for-1,-5,0.0,-0.2526,0.2526
FXI,2008-07-24,3.0,3-for-1,1,0.0,0.0,0.0
FXI,2008-07-24,3.0,3-for-1,5,-1.9287,1.0657,-2.9944
FXI,2008-07-24,3.0,3-for-1,21,-9.0879,3.318,-12.4059
FXI,2008-07-24,3.0,3-for-1,63,-47.4665,-27.3456,-20.1209
FXI,2008-07-24,3.0,3-for-1,126,-45.7993,-32.8499,-12.9494
FXI,2008-07-24,3.0,3-for-1,252,-5.6881,-19.7429,14.0548
IEV,2008-07-24,2.0,2-for-1,-5,0.2425,-0.2526,0.4951
IEV,2008-07-24,2.0,2-for-1,1,0.0,0.0,0.0
IEV,2008-07-24,2.0,2-for-1,5,-0.5164,1.0657,-1.5821
IEV,2008-07-24,2.0,2-for-1,21,-5.0602,3.318,-8.3782
IEV,2008-07-24,2.0,2-for-1,63,-39.4836,-27.3456,-12.138
IEV,2008-07-24,2.0,2-for-1,126,-44.9225,-32.8499,-12.0726
IEV,2008-07-24,2.0,2-for-1,252,-25.9552,-19.7429,-6.2123
IJT,2008-07-24,2.0,2-for-1,-5,-0.2976,-0.2526,-0.045
IJT,2008-07-24,2.0,2-for-1,1,0.0,0.0,0.0
IJT,2008-07-24,2.0,2-for-1,5,0.6647,1.0657,-0.401
IJT,2008-07-24,2.0,2-for-1,21,4.7267,3.318,1.4088
IJT,2008-07-24,2.0,2-for-1,63,-28.582,-27.3456,-1.2363
IJT,2008-07-24,2.0,2-for-1,126,-36.7799,-32.8499,-3.93
IJT,2008-07-24,2.0,2-for-1,252,-20.5318,-19.7429,-0.7888
ILF,2008-07-24,5.0,5-for-1+,-5,4.9279,-0.2526,5.1805
ILF,2008-07-24,5.0,5-for-1+,1,0.0,0.0,0.0
ILF,2008-07-24,5.0,5-for-1+,5,4.3583,1.0657,3.2926
ILF,2008-07-24,5.0,5-for-1+,21,-2.0392,3.318,-5.3571
ILF,2008-07-24,5.0,5-for-1+,63,-52.379,-27.3456,-25.0334
ILF,2008-07-24,5.0,5-for-1+,126,-48.0208,-32.8499,-15.1709
ILF,2008-07-24,5.0,5-for-1+,252,-19.952,-19.7429,-0.2091
ITOT,2008-07-24,2.0,2-for-1,-5,0.341,-0.2526,0.5936
ITOT,2008-07-24,2.0,2-for-1,1,0.0,0.0,0.0
ITOT,2008-07-24,2.0,2-for-1,5,0.8746,1.0657,-0.1911
ITOT,2008-07-24,2.0,2-for-1,21,2.9155,3.318,-0.4025
